payment_id,rental_id,customer_id,payment_date,amount_zar,payment_method,transaction_ref,payment_type,status,gateway,currency,created_at,source_system
PY0001151,RN001397,CU00345,2023-04-12,21836.97,Debit Card,TXN964279319,Final Payment,Success,PayGate,ZAR,2023-03-20T00:00:00,THIRD_PARTY_OTA
PY0001152,RN001398,CU00320,2024-05-08,1023.84,Cash,TXN167649433,Booking Deposit,Success,Peach Payments,ZAR,2024-05-15T00:00:00,CRM_MOBILE
PY0001153,RN001399,CU00253,2022-06-26,37715.03,Cash,TXN481441038,Top-up,Pending,Ozow,ZAR,2024-04-20T00:00:00,CORPORATE_PORTAL
PY0001154,RN001400,CU00484,2024-01-29,6456.71,Debit Card,TXN923897681,Booking Deposit,Success,PayFast,ZAR,2023-07-29T00:00:00,WALK_IN
PY0001155,RN001401,CU00129,2023-12-14,24975.71,Debit Card,TXN344050222,Top-up,Success,Standard Bank EFT,ZAR,2020-02-22T00:00:00,CRM_MOBILE
PY0001156,RN001401,CU00129,2023-12-31,24723.309999999998,Debit Card,TXN237931164,Booking Deposit,Success,Peach Payments,ZAR,2023-03-19T00:00:00,CRM_MOBILE
PY0001157,RN001404,CU00270,2023-01-13,14287.95,EFT,TXN332815947,Final Payment,Success,PayFast,ZAR,2024-04-25T00:00:00,CRM_MOBILE
PY0001158,RN001405,CU00434,2024-06-06,10353.38,EFT,TXN198136575,Booking Deposit,Success,Ozow,ZAR,2024-03-22T00:00:00,CORPORATE_PORTAL
PY0001159,RN001406,CU00232,2023-01-28,1142.86,Debit Card,TXN426846580,Booking Deposit,Success,PayFast,ZAR,2022-11-04T00:00:00,THIRD_PARTY_OTA
PY0001160,RN001407,CU00561,2023-05-01,2217.46,Credit Card,TXN165389761,Final Payment,Success,Peach Payments,ZAR,2023-12-13T00:00:00,THIRD_PARTY_OTA
PY0001161,RN001407,CU00561,2024-06-28,4065.12,Credit Card,TXN737060637,Top-up,Success,Peach Payments,ZAR,2023-04-19T00:00:00,THIRD_PARTY_OTA
PY0001162,RN001409,CU00377,2023-10-29,3711.92,Debit Card,TXN822741445,Final Payment,Success,PayFast,ZAR,2024-04-30T00:00:00,CRM_WEB
PY0001163,RN001410,CU00235,2024-05-20,11551.77,Credit Card,TXN542933303,Top-up,Success,Peach Payments,ZAR,2024-05-28T00:00:00,WALK_IN
PY0001164,RN001411,CU00299,2023-02-17,16111.72,EFT,TXN714486117,Final Payment,Success,Peach Payments,ZAR,2023-04-21T00:00:00,THIRD_PARTY_OTA
PY0001165,RN001412,CU00078,2022-07-08,12513.03,Corporate Account,TXN184949854,Booking Deposit,Success,PayFast,ZAR,2023-09-30T00:00:00,CALL_CENTER
PY0001166,RN001413,CU00361,2023-11-29,5270.65,Cash,TXN827524425,Top-up,Success,Ozow,ZAR,2023-10-10T00:00:00,CORPORATE_PORTAL
PY0001167,RN001414,CU00338,2024-06-09,16054.29,Debit Card,TXN846782522,Final Payment,Success,Ozow,ZAR,2023-07-05T00:00:00,WALK_IN
PY0001168,RN001415,CU00364,2024-04-03,29342.32,Debit Card,TXN650422716,Top-up,Success,Standard Bank EFT,ZAR,2024-05-29T00:00:00,CALL_CENTER
PY0001169,RN001416,CU00374,2022-03-08,13811.75,EFT,TXN491949878,Booking Deposit,Success,Ozow,ZAR,2021-03-28T00:00:00,WALK_IN
PY0001170,RN001417,CU00390,2022-07-16,7651.09,Credit Card,TXN173563076,Booking Deposit,Success,PayFast,ZAR,2023-07-22T00:00:00,THIRD_PARTY_OTA
PY0001171,RN001419,CU00577,2021-12-03,25712.56,Debit Card,TXN427992727,Booking Deposit,Success,Standard Bank EFT,ZAR,2023-04-08T00:00:00,CORPORATE_PORTAL
PY0001172,RN001421,CU00094,2023-02-15,6931.62,Cash,TXN285280050,Top-up,Failed,PayGate,ZAR,2023-06-18T00:00:00,CRM_MOBILE
PY0001173,RN001424,CU00220,2024-02-19,28429.84,EFT,TXN527993326,Booking Deposit,Success,PayGate,ZAR,2024-02-08T00:00:00,WALK_IN
PY0001174,RN001425,CU00108,2024-06-05,17010.59,EFT,TXN416300805,Top-up,Success,Ozow,ZAR,2024-06-24T00:00:00,CRM_MOBILE
PY0001175,RN001426,CU00595,2023-09-12,10345.53,Credit Card,TXN868935286,Top-up,Success,PayFast,ZAR,2023-03-08T00:00:00,CRM_WEB
PY0001176,RN001428,CU00588,2024-04-26,8419.18,Debit Card,TXN322340947,Final Payment,Success,Ozow,ZAR,2024-04-01T00:00:00,CRM_MOBILE
PY0001177,RN001429,CU00064,2021-09-09,8315.19,Debit Card,TXN151525994,Booking Deposit,Success,Peach Payments,ZAR,2024-03-26T00:00:00,WALK_IN
PY0001178,RN001430,CU00296,2022-02-03,15546.39,Debit Card,TXN738944262,Final Payment,Success,Standard Bank EFT,ZAR,2022-02-02T00:00:00,CRM_WEB
PY0001179,RN001432,CU00025,2023-10-14,18304.32,EFT,TXN525806751,Final Payment,Success,Standard Bank EFT,ZAR,2021-07-07T00:00:00,CRM_MOBILE
PY0001180,RN001433,CU00298,2023-03-17,10582.38,Cash,TXN451791819,Top-up,Success,Peach Payments,ZAR,2022-09-07T00:00:00,THIRD_PARTY_OTA
PY0001181,RN001435,CU00244,2023-05-31,17091.44,Credit Card,TXN711278624,Top-up,Success,PayGate,ZAR,2024-06-15T00:00:00,THIRD_PARTY_OTA
PY0001182,RN001436,CU00297,2023-05-15,15609.04,Corporate Account,TXN223626074,Booking Deposit,Success,PayGate,ZAR,2022-08-16T00:00:00,WALK_IN
PY0001183,RN001437,CU00459,2020-12-16,13656.66,Cash,TXN941063017,Top-up,Success,Peach Payments,ZAR,2020-10-03T00:00:00,CRM_MOBILE
PY0001184,RN001438,CU00088,2023-08-10,15941.07,Cash,TXN517633354,Booking Deposit,Success,Standard Bank EFT,ZAR,2024-03-08T00:00:00,CRM_MOBILE
PY0001185,RN001439,CU00575,2022-08-02,5799.4,Debit Card,TXN652845028,Final Payment,Success,PayFast,ZAR,2022-08-16T00:00:00,WALK_IN
PY0001186,RN001440,CU00134,2024-04-10,11546.19,Debit Card,TXN534397135,Final Payment,Success,Ozow,ZAR,2024-03-22T00:00:00,WALK_IN
PY0001187,RN001441,CU00211,2023-12-03,6787.13,Credit Card,TXN481729464,Top-up,Success,Standard Bank EFT,ZAR,2024-05-25T00:00:00,WALK_IN
PY0001188,RN001442,CU00295,2020-12-30,11222.92,Debit Card,TXN296358196,Booking Deposit,Success,Peach Payments,ZAR,2023-11-17T00:00:00,CALL_CENTER
PY0001189,RN001443,CU00035,2023-07-17,11702.7,Corporate Account,TXN306825063,Top-up,Success,PayFast,ZAR,2022-12-02T00:00:00,CRM_MOBILE
PY0001190,RN001444,CU00412,2023-02-13,19943.19,Credit Card,TXN550432825,Top-up,Success,PayGate,ZAR,2023-05-22T00:00:00,CORPORATE_PORTAL
PY0001191,RN001445,CU00280,2024-01-19,38066.59,Corporate Account,TXN425479084,Top-up,Success,Ozow,ZAR,2024-03-06T00:00:00,CRM_MOBILE
PY0001192,RN001446,CU00007,2024-02-21,12549.09,Corporate Account,TXN970888502,Final Payment,Success,Ozow,ZAR,2022-02-15T00:00:00,THIRD_PARTY_OTA
PY0001193,RN001447,CU00374,2024-03-09,23334.08,Corporate Account,TXN170995159,Top-up,Success,PayFast,ZAR,2023-01-14T00:00:00,CRM_MOBILE
PY0001194,RN001448,CU00264,2021-03-29,6036.77,Corporate Account,TXN760777809,Top-up,Success,Ozow,ZAR,2022-05-01T00:00:00,CRM_MOBILE
PY0001195,RN001450,CU00570,2023-09-18,10727.2,Debit Card,TXN283695770,Final Payment,Success,Peach Payments,ZAR,2024-01-08T00:00:00,CRM_MOBILE
PY0001196,RN001452,CU00014,2023-10-01,5874.47,Cash,TXN778940813,Top-up,Success,Peach Payments,ZAR,2023-12-23T00:00:00,CRM_MOBILE
PY0001197,RN001453,CU00072,2023-03-16,11760.43,Corporate Account,TXN826372394,Final Payment,Success,PayFast,ZAR,2023-07-17T00:00:00,CALL_CENTER
PY0001198,RN001454,CU00575,2024-04-06,4733.24,Credit Card,TXN345727964,Top-up,Success,Standard Bank EFT,ZAR,2024-02-02T00:00:00,CRM_MOBILE
PY0001199,RN001455,CU00002,2023-02-14,25726.53,EFT,TXN655500200,Final Payment,Success,Peach Payments,ZAR,2023-08-04T00:00:00,THIRD_PARTY_OTA
PY0001200,RN001456,CU00540,2022-09-06,39161.04,Credit Card,TXN892458594,Top-up,Success,PayFast,ZAR,2024-06-12T00:00:00,WALK_IN
PY0001201,RN001458,CU00575,2021-07-16,6922.6,EFT,TXN847781925,Top-up,Success,Ozow,ZAR,2024-01-20T00:00:00,CRM_MOBILE
PY0001202,RN001459,CU00153,2023-10-17,6268.81,EFT,TXN335504693,Final Payment,Success,Ozow,ZAR,2021-09-14T00:00:00,THIRD_PARTY_OTA
PY0001203,RN001460,CU00531,2024-02-07,3073.39,Corporate Account,TXN562996835,Booking Deposit,Success,Standard Bank EFT,ZAR,2024-02-19T00:00:00,CRM_MOBILE
PY0001204,RN001461,CU00209,2023-04-06,10549.35,Cash,TXN483544915,Booking Deposit,Success,PayFast,ZAR,2024-06-19T00:00:00,CRM_WEB
PY0001205,RN001462,CU00191,2024-03-10,33452.92,EFT,TXN707426638,Booking Deposit,Success,PayGate,ZAR,2024-02-06T00:00:00,CRM_WEB
PY0001206,RN001463,CU00520,2023-11-23,1602.65,Debit Card,TXN126617361,Top-up,Success,Ozow,ZAR,2020-05-10T00:00:00,CRM_WEB
PY0001207,RN001464,CU00292,2024-05-08,11671.77,Corporate Account,TXN547306195,Top-up,Success,Ozow,ZAR,2024-06-07T00:00:00,THIRD_PARTY_OTA
PY0001208,RN001465,CU00080,2024-03-30,5000.3,Corporate Account,TXN773709809,Booking Deposit,Success,PayFast,ZAR,2024-05-04T00:00:00,WALK_IN
PY0001209,RN001466,CU00493,2024-06-08,5095.32,Debit Card,TXN159081510,Booking Deposit,Success,PayGate,ZAR,2022-12-08T00:00:00,WALK_IN
PY0001210,RN001467,CU00409,2022-01-07,2114.32,EFT,TXN736042346,Booking Deposit,Success,Standard Bank EFT,ZAR,2021-04-04T00:00:00,THIRD_PARTY_OTA
PY0001211,RN001468,CU00287,2024-03-24,7861.12,Corporate Account,TXN854527160,Booking Deposit,Success,PayGate,ZAR,2024-02-20T00:00:00,CRM_WEB
PY0001212,RN001469,CU00058,2023-12-20,21281.5,Corporate Account,TXN124730158,Top-up,Success,Ozow,ZAR,2023-09-21T00:00:00,CORPORATE_PORTAL
PY0001213,RN001470,CU00077,2024-04-01,22455.53,Debit Card,TXN446978154,Final Payment,Success,Peach Payments,ZAR,2023-03-07T00:00:00,CRM_MOBILE
PY0001214,RN001471,CU00082,2021-07-20,13971.13,Cash,TXN222476548,Booking Deposit,Success,Standard Bank EFT,ZAR,2020-04-10T00:00:00,WALK_IN
PY0001215,RN001473,CU00556,2024-04-26,7243.04,Debit Card,TXN225852516,Final Payment,Success,Standard Bank EFT,ZAR,2024-03-04T00:00:00,WALK_IN
PY0001216,RN001474,CU00079,2022-04-05,29270.99,Credit Card,TXN546425759,Booking Deposit,Success,PayFast,ZAR,2021-03-23T00:00:00,THIRD_PARTY_OTA
PY0001217,RN001475,CU00232,2023-03-29,16640.24,Credit Card,TXN525327780,Top-up,Success,Peach Payments,ZAR,2021-08-26T00:00:00,WALK_IN
PY0001218,RN001476,CU00045,2023-07-22,14892.23,Cash,TXN859345160,Top-up,Success,PayGate,ZAR,2023-10-07T00:00:00,THIRD_PARTY_OTA
PY0001219,RN001478,CU00323,2021-04-13,6249.25,Credit Card,TXN604835441,Final Payment,Success,PayGate,ZAR,2022-12-03T00:00:00,WALK_IN
PY0001220,RN001479,CU00111,2024-05-25,22333.96,Cash,TXN802533277,Final Payment,Success,PayFast,ZAR,2024-05-24T00:00:00,CORPORATE_PORTAL
PY0001221,RN001480,CU00533,2024-04-14,6440.54,Debit Card,TXN164835353,Final Payment,Success,Standard Bank EFT,ZAR,2024-06-19T00:00:00,CALL_CENTER
PY0001222,RN001482,CU00218,2023-03-16,21891.48,Debit Card,TXN167321133,Final Payment,Success,Standard Bank EFT,ZAR,2023-07-31T00:00:00,CORPORATE_PORTAL
PY0001223,RN001483,CU00306,2024-03-22,22914.13,EFT,TXN350946304,Booking Deposit,Pending,Ozow,ZAR,2023-08-17T00:00:00,CRM_WEB
PY0001224,RN001484,CU00189,2024-01-15,17363.35,Credit Card,TXN440664168,Final Payment,Success,PayFast,ZAR,2023-05-09T00:00:00,WALK_IN
PY0001225,RN001485,CU00417,2023-07-20,2341.76,Credit Card,TXN755292398,Top-up,Failed,Ozow,ZAR,2024-05-24T00:00:00,THIRD_PARTY_OTA
PY0001226,RN001486,CU00509,2022-01-21,15773.58,Corporate Account,TXN187011419,Final Payment,Success,PayFast,ZAR,2023-05-21T00:00:00,CORPORATE_PORTAL
PY0001227,RN001486,CU00509,2024-03-23,7805.960000000001,Corporate Account,TXN200600710,Booking Deposit,Success,PayGate,ZAR,2022-07-10T00:00:00,CORPORATE_PORTAL
PY0001228,RN001487,CU00355,2023-10-10,9343.28,EFT,TXN440021114,Booking Deposit,Success,PayGate,ZAR,2022-07-29T00:00:00,WALK_IN
PY0001229,RN001488,CU00535,2024-06-09,13193.03,Credit Card,TXN746122194,Top-up,Success,Standard Bank EFT,ZAR,2023-12-15T00:00:00,CORPORATE_PORTAL
PY0001230,RN001489,CU00327,2023-01-21,38379.42,Debit Card,TXN712213289,Final Payment,Success,PayFast,ZAR,2024-02-03T00:00:00,CORPORATE_PORTAL
PY0001231,RN001490,CU00206,2022-12-31,4801.71,Corporate Account,TXN154608397,Final Payment,Success,Standard Bank EFT,ZAR,2023-04-21T00:00:00,CALL_CENTER
PY0001232,RN001491,CU00529,2022-11-24,7804.09,EFT,TXN982357991,Booking Deposit,Success,PayGate,ZAR,2023-03-02T00:00:00,CRM_MOBILE
PY0001233,RN001492,CU00370,2023-11-27,1960.48,Debit Card,TXN861309480,Top-up,Success,Peach Payments,ZAR,2023-01-24T00:00:00,CALL_CENTER
PY0001234,RN001493,CU00023,2023-07-17,16493.81,Corporate Account,TXN981521225,Final Payment,Success,Standard Bank EFT,ZAR,2021-09-08T00:00:00,WALK_IN
PY0001235,RN001495,CU00505,2021-12-30,9006.66,Debit Card,TXN175388757,Booking Deposit,Success,Ozow,ZAR,2023-05-18T00:00:00,CRM_WEB
PY0001236,RN001495,CU00505,2024-03-26,17641.88,Debit Card,TXN616577594,Booking Deposit,Success,PayGate,ZAR,2020-09-23T00:00:00,CRM_WEB
PY0001237,RN001496,CU00276,2024-04-21,10695.68,Debit Card,TXN806887763,Final Payment,Success,Standard Bank EFT,ZAR,2020-07-25T00:00:00,WALK_IN
PY0001238,RN001497,CU00390,2024-01-03,7199.77,Cash,TXN294193740,Final Payment,Pending,PayFast,ZAR,2023-04-27T00:00:00,THIRD_PARTY_OTA
PY0001239,RN001498,CU00225,2024-06-26,27334.54,Debit Card,TXN857406569,Top-up,Success,PayGate,ZAR,2024-04-19T00:00:00,CALL_CENTER
PY0001240,RN001499,CU00149,2020-04-14,3913.0,Debit Card,TXN228102131,Booking Deposit,Pending,PayGate,ZAR,2020-11-12T00:00:00,CRM_WEB
PY0001241,RN001500,CU00305,2023-12-22,20488.11,EFT,TXN712112146,Top-up,Success,Ozow,ZAR,2024-01-29T00:00:00,WALK_IN
